timestamp_utc,day_ahead_price_eur_mwh,resolution,timestamp_local,date,hour,month,month_name,day_of_week,price_change_eur_mwh,absolute_price_change_eur_mwh
2025-12-18 20:00:00+00:00,60.1,PT15M,2025-12-18 21:00:00+01:00,2025-12-18,21,12,December,Thursday,5.93,5.93
2025-12-18 20:15:00+00:00,58.88,PT15M,2025-12-18 21:15:00+01:00,2025-12-18,21,12,December,Thursday,-1.2199999999999989,1.2199999999999989
2025-12-18 20:30:00+00:00,50.23,PT15M,2025-12-18 21:30:00+01:00,2025-12-18,21,12,December,Thursday,-8.650000000000006,8.650000000000006
2025-12-18 20:45:00+00:00,43.97,PT15M,2025-12-18 21:45:00+01:00,2025-12-18,21,12,December,Thursday,-6.259999999999998,6.259999999999998
2025-12-18 21:00:00+00:00,58.15,PT15M,2025-12-18 22:00:00+01:00,2025-12-18,22,12,December,Thursday,14.18,14.18
2025-12-18 21:15:00+00:00,50.86,PT15M,2025-12-18 22:15:00+01:00,2025-12-18,22,12,December,Thursday,-7.289999999999999,7.289999999999999
2025-12-18 21:30:00+00:00,50.06,PT15M,2025-12-18 22:30:00+01:00,2025-12-18,22,12,December,Thursday,-0.7999999999999972,0.7999999999999972
2025-12-18 21:45:00+00:00,37.21,PT15M,2025-12-18 22:45:00+01:00,2025-12-18,22,12,December,Thursday,-12.850000000000001,12.850000000000001
2025-12-18 22:00:00+00:00,30.01,PT15M,2025-12-18 23:00:00+01:00,2025-12-18,23,12,December,Thursday,-7.199999999999999,7.199999999999999
2025-12-18 22:15:00+00:00,19.8,PT15M,2025-12-18 23:15:00+01:00,2025-12-18,23,12,December,Thursday,-10.21,10.21
2025-12-18 22:30:00+00:00,14.46,PT15M,2025-12-18 23:30:00+01:00,2025-12-18,23,12,December,Thursday,-5.34,5.34
2025-12-18 22:45:00+00:00,7.08,PT15M,2025-12-18 23:45:00+01:00,2025-12-18,23,12,December,Thursday,-7.380000000000001,7.380000000000001
2025-12-18 23:00:00+00:00,9.11,PT15M,2025-12-19 00:00:00+01:00,2025-12-19,0,12,December,Friday,2.0299999999999994,2.0299999999999994
2025-12-18 23:15:00+00:00,7.41,PT15M,2025-12-19 00:15:00+01:00,2025-12-19,0,12,December,Friday,-1.6999999999999993,1.6999999999999993
2025-12-18 23:30:00+00:00,6.99,PT15M,2025-12-19 00:30:00+01:00,2025-12-19,0,12,December,Friday,-0.41999999999999993,0.41999999999999993
2025-12-18 23:45:00+00:00,6.83,PT15M,2025-12-19 00:45:00+01:00,2025-12-19,0,12,December,Friday,-0.16000000000000014,0.16000000000000014
2025-12-19 00:00:00+00:00,7.18,PT15M,2025-12-19 01:00:00+01:00,2025-12-19,1,12,December,Friday,0.34999999999999964,0.34999999999999964
2025-12-19 00:15:00+00:00,4.8,PT15M,2025-12-19 01:15:00+01:00,2025-12-19,1,12,December,Friday,-2.38,2.38
2025-12-19 00:30:00+00:00,3.17,PT15M,2025-12-19 01:30:00+01:00,2025-12-19,1,12,December,Friday,-1.63,1.63
2025-12-19 00:45:00+00:00,2.49,PT15M,2025-12-19 01:45:00+01:00,2025-12-19,1,12,December,Friday,-0.6799999999999997,0.6799999999999997
2025-12-19 01:00:00+00:00,4.34,PT15M,2025-12-19 02:00:00+01:00,2025-12-19,2,12,December,Friday,1.8499999999999996,1.8499999999999996
2025-12-19 01:15:00+00:00,4.32,PT15M,2025-12-19 02:15:00+01:00,2025-12-19,2,12,December,Friday,-0.019999999999999574,0.019999999999999574
2025-12-19 01:45:00+00:00,4.31,PT15M,2025-12-19 02:45:00+01:00,2025-12-19,2,12,December,Friday,-0.010000000000000675,0.010000000000000675
2025-12-19 02:00:00+00:00,1.6,PT15M,2025-12-19 03:00:00+01:00,2025-12-19,3,12,December,Friday,-2.7099999999999995,2.7099999999999995
2025-12-19 02:15:00+00:00,3.2,PT15M,2025-12-19 03:15:00+01:00,2025-12-19,3,12,December,Friday,1.6,1.6
2025-12-19 02:30:00+00:00,2.43,PT15M,2025-12-19 03:30:00+01:00,2025-12-19,3,12,December,Friday,-0.77,0.77
2025-12-19 02:45:00+00:00,3.0,PT15M,2025-12-19 03:45:00+01:00,2025-12-19,3,12,December,Friday,0.5699999999999998,0.5699999999999998
2025-12-19 03:00:00+00:00,2.18,PT15M,2025-12-19 04:00:00+01:00,2025-12-19,4,12,December,Friday,-0.8199999999999998,0.8199999999999998
2025-12-19 03:15:00+00:00,2.36,PT15M,2025-12-19 04:15:00+01:00,2025-12-19,4,12,December,Friday,0.17999999999999972,0.17999999999999972
2025-12-19 03:30:00+00:00,3.0,PT15M,2025-12-19 04:30:00+01:00,2025-12-19,4,12,December,Friday,0.6400000000000001,0.6400000000000001
2025-12-19 03:45:00+00:00,3.9,PT15M,2025-12-19 04:45:00+01:00,2025-12-19,4,12,December,Friday,0.8999999999999999,0.8999999999999999
2025-12-19 04:00:00+00:00,4.58,PT15M,2025-12-19 05:00:00+01:00,2025-12-19,5,12,December,Friday,0.6800000000000002,0.6800000000000002
2025-12-19 04:15:00+00:00,6.68,PT15M,2025-12-19 05:15:00+01:00,2025-12-19,5,12,December,Friday,2.0999999999999996,2.0999999999999996
2025-12-19 04:30:00+00:00,8.14,PT15M,2025-12-19 05:30:00+01:00,2025-12-19,5,12,December,Friday,1.4600000000000009,1.4600000000000009
2025-12-19 04:45:00+00:00,17.33,PT15M,2025-12-19 05:45:00+01:00,2025-12-19,5,12,December,Friday,9.189999999999998,9.189999999999998
2025-12-19 05:00:00+00:00,14.43,PT15M,2025-12-19 06:00:00+01:00,2025-12-19,6,12,December,Friday,-2.8999999999999986,2.8999999999999986
2025-12-19 05:15:00+00:00,35.52,PT15M,2025-12-19 06:15:00+01:00,2025-12-19,6,12,December,Friday,21.090000000000003,21.090000000000003
2025-12-19 05:30:00+00:00,42.44,PT15M,2025-12-19 06:30:00+01:00,2025-12-19,6,12,December,Friday,6.919999999999995,6.919999999999995
2025-12-19 05:45:00+00:00,62.76,PT15M,2025-12-19 06:45:00+01:00,2025-12-19,6,12,December,Friday,20.32,20.32
2025-12-19 06:00:00+00:00,51.76,PT15M,2025-12-19 07:00:00+01:00,2025-12-19,7,12,December,Friday,-11.0,11.0
2025-12-19 06:15:00+00:00,67.73,PT15M,2025-12-19 07:15:00+01:00,2025-12-19,7,12,December,Friday,15.970000000000006,15.970000000000006
2025-12-19 06:30:00+00:00,86.45,PT15M,2025-12-19 07:30:00+01:00,2025-12-19,7,12,December,Friday,18.72,18.72
2025-12-19 06:45:00+00:00,95.13,PT15M,2025-12-19 07:45:00+01:00,2025-12-19,7,12,December,Friday,8.679999999999993,8.679999999999993
2025-12-19 07:00:00+00:00,87.14,PT15M,2025-12-19 08:00:00+01:00,2025-12-19,8,12,December,Friday,-7.989999999999995,7.989999999999995
2025-12-19 07:15:00+00:00,89.44,PT15M,2025-12-19 08:15:00+01:00,2025-12-19,8,12,December,Friday,2.299999999999997,2.299999999999997
2025-12-19 07:30:00+00:00,92.22,PT15M,2025-12-19 08:30:00+01:00,2025-12-19,8,12,December,Friday,2.780000000000001,2.780000000000001
2025-12-19 07:45:00+00:00,88.92,PT15M,2025-12-19 08:45:00+01:00,2025-12-19,8,12,December,Friday,-3.299999999999997,3.299999999999997
2025-12-19 08:00:00+00:00,92.81,PT15M,2025-12-19 09:00:00+01:00,2025-12-19,9,12,December,Friday,3.8900000000000006,3.8900000000000006
2025-12-19 08:15:00+00:00,89.8,PT15M,2025-12-19 09:15:00+01:00,2025-12-19,9,12,December,Friday,-3.010000000000005,3.010000000000005
2025-12-19 08:30:00+00:00,88.77,PT15M,2025-12-19 09:30:00+01:00,2025-12-19,9,12,December,Friday,-1.0300000000000011,1.0300000000000011
2025-12-19 08:45:00+00:00,86.16,PT15M,2025-12-19 09:45:00+01:00,2025-12-19,9,12,December,Friday,-2.6099999999999994,2.6099999999999994
2025-12-19 09:00:00+00:00,93.84,PT15M,2025-12-19 10:00:00+01:00,2025-12-19,10,12,December,Friday,7.680000000000007,7.680000000000007
2025-12-19 09:15:00+00:00,90.13,PT15M,2025-12-19 10:15:00+01:00,2025-12-19,10,12,December,Friday,-3.710000000000008,3.710000000000008
2025-12-19 09:30:00+00:00,87.68,PT15M,2025-12-19 10:30:00+01:00,2025-12-19,10,12,December,Friday,-2.4499999999999886,2.4499999999999886
2025-12-19 09:45:00+00:00,86.0,PT15M,2025-12-19 10:45:00+01:00,2025-12-19,10,12,December,Friday,-1.6800000000000068,1.6800000000000068
2025-12-19 10:00:00+00:00,87.23,PT15M,2025-12-19 11:00:00+01:00,2025-12-19,11,12,December,Friday,1.230000000000004,1.230000000000004
2025-12-19 10:15:00+00:00,86.14,PT15M,2025-12-19 11:15:00+01:00,2025-12-19,11,12,December,Friday,-1.0900000000000034,1.0900000000000034
2025-12-19 10:30:00+00:00,87.94,PT15M,2025-12-19 11:30:00+01:00,2025-12-19,11,12,December,Friday,1.7999999999999972,1.7999999999999972
2025-12-19 10:45:00+00:00,88.65,PT15M,2025-12-19 11:45:00+01:00,2025-12-19,11,12,December,Friday,0.710000000000008,0.710000000000008
2025-12-19 11:00:00+00:00,79.56,PT15M,2025-12-19 12:00:00+01:00,2025-12-19,12,12,December,Friday,-9.090000000000003,9.090000000000003
2025-12-19 11:15:00+00:00,81.13,PT15M,2025-12-19 12:15:00+01:00,2025-12-19,12,12,December,Friday,1.5699999999999932,1.5699999999999932
2025-12-19 11:30:00+00:00,86.85,PT15M,2025-12-19 12:30:00+01:00,2025-12-19,12,12,December,Friday,5.719999999999999,5.719999999999999
2025-12-19 11:45:00+00:00,89.22,PT15M,2025-12-19 12:45:00+01:00,2025-12-19,12,12,December,Friday,2.3700000000000045,2.3700000000000045
2025-12-19 12:00:00+00:00,88.5,PT15M,2025-12-19 13:00:00+01:00,2025-12-19,13,12,December,Friday,-0.7199999999999989,0.7199999999999989
2025-12-19 12:15:00+00:00,86.07,PT15M,2025-12-19 13:15:00+01:00,2025-12-19,13,12,December,Friday,-2.430000000000007,2.430000000000007
2025-12-19 12:30:00+00:00,84.04,PT15M,2025-12-19 13:30:00+01:00,2025-12-19,13,12,December,Friday,-2.029999999999987,2.029999999999987
2025-12-19 12:45:00+00:00,85.67,PT15M,2025-12-19 13:45:00+01:00,2025-12-19,13,12,December,Friday,1.6299999999999955,1.6299999999999955
2025-12-19 13:00:00+00:00,85.73,PT15M,2025-12-19 14:00:00+01:00,2025-12-19,14,12,December,Friday,0.060000000000002274,0.060000000000002274
2025-12-19 13:15:00+00:00,90.22,PT15M,2025-12-19 14:15:00+01:00,2025-12-19,14,12,December,Friday,4.489999999999995,4.489999999999995
2025-12-19 13:30:00+00:00,93.97,PT15M,2025-12-19 14:30:00+01:00,2025-12-19,14,12,December,Friday,3.75,3.75
2025-12-19 13:45:00+00:00,93.42,PT15M,2025-12-19 14:45:00+01:00,2025-12-19,14,12,December,Friday,-0.5499999999999972,0.5499999999999972
2025-12-19 14:00:00+00:00,90.15,PT15M,2025-12-19 15:00:00+01:00,2025-12-19,15,12,December,Friday,-3.269999999999996,3.269999999999996
2025-12-19 14:15:00+00:00,95.12,PT15M,2025-12-19 15:15:00+01:00,2025-12-19,15,12,December,Friday,4.969999999999999,4.969999999999999
2025-12-19 14:30:00+00:00,96.6,PT15M,2025-12-19 15:30:00+01:00,2025-12-19,15,12,December,Friday,1.4799999999999898,1.4799999999999898
2025-12-19 14:45:00+00:00,96.37,PT15M,2025-12-19 15:45:00+01:00,2025-12-19,15,12,December,Friday,-0.22999999999998977,0.22999999999998977
2025-12-19 15:00:00+00:00,90.81,PT15M,2025-12-19 16:00:00+01:00,2025-12-19,16,12,December,Friday,-5.560000000000002,5.560000000000002
2025-12-19 15:15:00+00:00,92.0,PT15M,2025-12-19 16:15:00+01:00,2025-12-19,16,12,December,Friday,1.1899999999999977,1.1899999999999977
2025-12-19 15:30:00+00:00,97.94,PT15M,2025-12-19 16:30:00+01:00,2025-12-19,16,12,December,Friday,5.939999999999998,5.939999999999998
2025-12-19 15:45:00+00:00,104.12,PT15M,2025-12-19 16:45:00+01:00,2025-12-19,16,12,December,Friday,6.180000000000007,6.180000000000007
2025-12-19 16:00:00+00:00,99.05,PT15M,2025-12-19 17:00:00+01:00,2025-12-19,17,12,December,Friday,-5.070000000000007,5.070000000000007
2025-12-19 16:15:00+00:00,105.27,PT15M,2025-12-19 17:15:00+01:00,2025-12-19,17,12,December,Friday,6.219999999999999,6.219999999999999
2025-12-19 16:30:00+00:00,105.15,PT15M,2025-12-19 17:30:00+01:00,2025-12-19,17,12,December,Friday,-0.11999999999999034,0.11999999999999034
2025-12-19 16:45:00+00:00,106.81,PT15M,2025-12-19 17:45:00+01:00,2025-12-19,17,12,December,Friday,1.6599999999999966,1.6599999999999966
2025-12-19 17:00:00+00:00,105.11,PT15M,2025-12-19 18:00:00+01:00,2025-12-19,18,12,December,Friday,-1.7000000000000028,1.7000000000000028
2025-12-19 17:15:00+00:00,106.06,PT15M,2025-12-19 18:15:00+01:00,2025-12-19,18,12,December,Friday,0.9500000000000028,0.9500000000000028
2025-12-19 17:30:00+00:00,107.18,PT15M,2025-12-19 18:30:00+01:00,2025-12-19,18,12,December,Friday,1.1200000000000045,1.1200000000000045
2025-12-19 17:45:00+00:00,102.48,PT15M,2025-12-19 18:45:00+01:00,2025-12-19,18,12,December,Friday,-4.700000000000003,4.700000000000003
2025-12-19 18:00:00+00:00,106.06,PT15M,2025-12-19 19:00:00+01:00,2025-12-19,19,12,December,Friday,3.5799999999999983,3.5799999999999983
2025-12-19 18:15:00+00:00,103.22,PT15M,2025-12-19 19:15:00+01:00,2025-12-19,19,12,December,Friday,-2.8400000000000034,2.8400000000000034
2025-12-19 18:30:00+00:00,104.81,PT15M,2025-12-19 19:30:00+01:00,2025-12-19,19,12,December,Friday,1.5900000000000034,1.5900000000000034
2025-12-19 18:45:00+00:00,97.8,PT15M,2025-12-19 19:45:00+01:00,2025-12-19,19,12,December,Friday,-7.010000000000005,7.010000000000005
2025-12-19 19:00:00+00:00,104.47,PT15M,2025-12-19 20:00:00+01:00,2025-12-19,20,12,December,Friday,6.670000000000002,6.670000000000002
2025-12-19 19:15:00+00:00,103.76,PT15M,2025-12-19 20:15:00+01:00,2025-12-19,20,12,December,Friday,-0.7099999999999937,0.7099999999999937
2025-12-19 19:30:00+00:00,95.84,PT15M,2025-12-19 20:30:00+01:00,2025-12-19,20,12,December,Friday,-7.920000000000002,7.920000000000002
2025-12-19 19:45:00+00:00,95.4,PT15M,2025-12-19 20:45:00+01:00,2025-12-19,20,12,December,Friday,-0.4399999999999977,0.4399999999999977
2025-12-19 20:00:00+00:00,101.06,PT15M,2025-12-19 21:00:00+01:00,2025-12-19,21,12,December,Friday,5.659999999999997,5.659999999999997
2025-12-19 20:15:00+00:00,97.32,PT15M,2025-12-19 21:15:00+01:00,2025-12-19,21,12,December,Friday,-3.740000000000009,3.740000000000009
2025-12-19 20:30:00+00:00,93.04,PT15M,2025-12-19 21:30:00+01:00,2025-12-19,21,12,December,Friday,-4.279999999999987,4.279999999999987
2025-12-19 20:45:00+00:00,88.58,PT15M,2025-12-19 21:45:00+01:00,2025-12-19,21,12,December,Friday,-4.460000000000008,4.460000000000008
2025-12-19 21:00:00+00:00,95.04,PT15M,2025-12-19 22:00:00+01:00,2025-12-19,22,12,December,Friday,6.460000000000008,6.460000000000008
2025-12-19 21:15:00+00:00,95.24,PT15M,2025-12-19 22:15:00+01:00,2025-12-19,22,12,December,Friday,0.19999999999998863,0.19999999999998863
2025-12-19 21:30:00+00:00,94.63,PT15M,2025-12-19 22:30:00+01:00,2025-12-19,22,12,December,Friday,-0.6099999999999994,0.6099999999999994
2025-12-19 21:45:00+00:00,89.98,PT15M,2025-12-19 22:45:00+01:00,2025-12-19,22,12,December,Friday,-4.6499999999999915,4.6499999999999915
2025-12-19 22:00:00+00:00,97.0,PT15M,2025-12-19 23:00:00+01:00,2025-12-19,23,12,December,Friday,7.019999999999996,7.019999999999996
2025-12-19 22:15:00+00:00,88.99,PT15M,2025-12-19 23:15:00+01:00,2025-12-19,23,12,December,Friday,-8.010000000000005,8.010000000000005
2025-12-19 22:30:00+00:00,89.95,PT15M,2025-12-19 23:30:00+01:00,2025-12-19,23,12,December,Friday,0.960000000000008,0.960000000000008
2025-12-19 22:45:00+00:00,84.24,PT15M,2025-12-19 23:45:00+01:00,2025-12-19,23,12,December,Friday,-5.710000000000008,5.710000000000008
2025-12-19 23:00:00+00:00,89.41,PT15M,2025-12-20 00:00:00+01:00,2025-12-20,0,12,December,Saturday,5.170000000000002,5.170000000000002
2025-12-19 23:15:00+00:00,85.43,PT15M,2025-12-20 00:15:00+01:00,2025-12-20,0,12,December,Saturday,-3.9799999999999898,3.9799999999999898
2025-12-19 23:30:00+00:00,80.2,PT15M,2025-12-20 00:30:00+01:00,2025-12-20,0,12,December,Saturday,-5.230000000000004,5.230000000000004
2025-12-19 23:45:00+00:00,80.35,PT15M,2025-12-20 00:45:00+01:00,2025-12-20,0,12,December,Saturday,0.14999999999999147,0.14999999999999147
2025-12-20 00:00:00+00:00,86.73,PT15M,2025-12-20 01:00:00+01:00,2025-12-20,1,12,December,Saturday,6.38000000000001,6.38000000000001
2025-12-20 00:15:00+00:00,83.13,PT15M,2025-12-20 01:15:00+01:00,2025-12-20,1,12,December,Saturday,-3.6000000000000085,3.6000000000000085
2025-12-20 00:30:00+00:00,81.73,PT15M,2025-12-20 01:30:00+01:00,2025-12-20,1,12,December,Saturday,-1.3999999999999915,1.3999999999999915
2025-12-20 00:45:00+00:00,81.06,PT15M,2025-12-20 01:45:00+01:00,2025-12-20,1,12,December,Saturday,-0.6700000000000017,0.6700000000000017
2025-12-20 01:00:00+00:00,86.55,PT15M,2025-12-20 02:00:00+01:00,2025-12-20,2,12,December,Saturday,5.489999999999995,5.489999999999995
2025-12-20 01:15:00+00:00,84.32,PT15M,2025-12-20 02:15:00+01:00,2025-12-20,2,12,December,Saturday,-2.230000000000004,2.230000000000004
2025-12-20 01:30:00+00:00,81.66,PT15M,2025-12-20 02:30:00+01:00,2025-12-20,2,12,December,Saturday,-2.6599999999999966,2.6599999999999966
2025-12-20 01:45:00+00:00,82.75,PT15M,2025-12-20 02:45:00+01:00,2025-12-20,2,12,December,Saturday,1.0900000000000034,1.0900000000000034
2025-12-20 02:00:00+00:00,84.69,PT15M,2025-12-20 03:00:00+01:00,2025-12-20,3,12,December,Saturday,1.9399999999999977,1.9399999999999977
2025-12-20 02:15:00+00:00,83.49,PT15M,2025-12-20 03:15:00+01:00,2025-12-20,3,12,December,Saturday,-1.2000000000000028,1.2000000000000028
2025-12-20 02:30:00+00:00,84.71,PT15M,2025-12-20 03:30:00+01:00,2025-12-20,3,12,December,Saturday,1.2199999999999989,1.2199999999999989
2025-12-20 02:45:00+00:00,85.2,PT15M,2025-12-20 03:45:00+01:00,2025-12-20,3,12,December,Saturday,0.4900000000000091,0.4900000000000091
2025-12-20 03:00:00+00:00,83.88,PT15M,2025-12-20 04:00:00+01:00,2025-12-20,4,12,December,Saturday,-1.3200000000000074,1.3200000000000074
2025-12-20 03:15:00+00:00,83.14,PT15M,2025-12-20 04:15:00+01:00,2025-12-20,4,12,December,Saturday,-0.7399999999999949,0.7399999999999949
2025-12-20 03:30:00+00:00,83.8,PT15M,2025-12-20 04:30:00+01:00,2025-12-20,4,12,December,Saturday,0.6599999999999966,0.6599999999999966
2025-12-20 03:45:00+00:00,87.13,PT15M,2025-12-20 04:45:00+01:00,2025-12-20,4,12,December,Saturday,3.3299999999999983,3.3299999999999983
2025-12-20 04:00:00+00:00,83.72,PT15M,2025-12-20 05:00:00+01:00,2025-12-20,5,12,December,Saturday,-3.4099999999999966,3.4099999999999966
2025-12-20 04:15:00+00:00,81.99,PT15M,2025-12-20 05:15:00+01:00,2025-12-20,5,12,December,Saturday,-1.730000000000004,1.730000000000004
2025-12-20 04:30:00+00:00,85.07,PT15M,2025-12-20 05:30:00+01:00,2025-12-20,5,12,December,Saturday,3.0799999999999983,3.0799999999999983
2025-12-20 04:45:00+00:00,92.85,PT15M,2025-12-20 05:45:00+01:00,2025-12-20,5,12,December,Saturday,7.780000000000001,7.780000000000001
2025-12-20 05:00:00+00:00,87.61,PT15M,2025-12-20 06:00:00+01:00,2025-12-20,6,12,December,Saturday,-5.239999999999995,5.239999999999995
2025-12-20 05:15:00+00:00,89.91,PT15M,2025-12-20 06:15:00+01:00,2025-12-20,6,12,December,Saturday,2.299999999999997,2.299999999999997
2025-12-20 05:30:00+00:00,90.77,PT15M,2025-12-20 06:30:00+01:00,2025-12-20,6,12,December,Saturday,0.8599999999999994,0.8599999999999994
2025-12-20 05:45:00+00:00,96.74,PT15M,2025-12-20 06:45:00+01:00,2025-12-20,6,12,December,Saturday,5.969999999999999,5.969999999999999
2025-12-20 06:00:00+00:00,94.56,PT15M,2025-12-20 07:00:00+01:00,2025-12-20,7,12,December,Saturday,-2.1799999999999926,2.1799999999999926
2025-12-20 06:15:00+00:00,97.43,PT15M,2025-12-20 07:15:00+01:00,2025-12-20,7,12,December,Saturday,2.8700000000000045,2.8700000000000045
2025-12-20 06:30:00+00:00,100.06,PT15M,2025-12-20 07:30:00+01:00,2025-12-20,7,12,December,Saturday,2.6299999999999955,2.6299999999999955
2025-12-20 06:45:00+00:00,104.3,PT15M,2025-12-20 07:45:00+01:00,2025-12-20,7,12,December,Saturday,4.239999999999995,4.239999999999995
2025-12-20 07:00:00+00:00,90.7,PT15M,2025-12-20 08:00:00+01:00,2025-12-20,8,12,December,Saturday,-13.599999999999994,13.599999999999994
2025-12-20 07:15:00+00:00,104.42,PT15M,2025-12-20 08:15:00+01:00,2025-12-20,8,12,December,Saturday,13.719999999999999,13.719999999999999
2025-12-20 07:30:00+00:00,110.08,PT15M,2025-12-20 08:30:00+01:00,2025-12-20,8,12,December,Saturday,5.659999999999997,5.659999999999997
2025-12-20 07:45:00+00:00,112.25,PT15M,2025-12-20 08:45:00+01:00,2025-12-20,8,12,December,Saturday,2.1700000000000017,2.1700000000000017
2025-12-20 08:00:00+00:00,110.24,PT15M,2025-12-20 09:00:00+01:00,2025-12-20,9,12,December,Saturday,-2.010000000000005,2.010000000000005
2025-12-20 08:15:00+00:00,111.4,PT15M,2025-12-20 09:15:00+01:00,2025-12-20,9,12,December,Saturday,1.1600000000000108,1.1600000000000108
2025-12-20 08:30:00+00:00,109.08,PT15M,2025-12-20 09:30:00+01:00,2025-12-20,9,12,December,Saturday,-2.3200000000000074,2.3200000000000074
2025-12-20 08:45:00+00:00,107.4,PT15M,2025-12-20 09:45:00+01:00,2025-12-20,9,12,December,Saturday,-1.6799999999999926,1.6799999999999926
2025-12-20 09:00:00+00:00,109.13,PT15M,2025-12-20 10:00:00+01:00,2025-12-20,10,12,December,Saturday,1.7299999999999898,1.7299999999999898
2025-12-20 09:15:00+00:00,109.41,PT15M,2025-12-20 10:15:00+01:00,2025-12-20,10,12,December,Saturday,0.28000000000000114,0.28000000000000114
2025-12-20 09:30:00+00:00,106.44,PT15M,2025-12-20 10:30:00+01:00,2025-12-20,10,12,December,Saturday,-2.969999999999999,2.969999999999999
2025-12-20 09:45:00+00:00,102.6,PT15M,2025-12-20 10:45:00+01:00,2025-12-20,10,12,December,Saturday,-3.8400000000000034,3.8400000000000034
2025-12-20 10:00:00+00:00,106.76,PT15M,2025-12-20 11:00:00+01:00,2025-12-20,11,12,December,Saturday,4.160000000000011,4.160000000000011
2025-12-20 10:15:00+00:00,103.78,PT15M,2025-12-20 11:15:00+01:00,2025-12-20,11,12,December,Saturday,-2.980000000000004,2.980000000000004
2025-12-20 10:30:00+00:00,103.82,PT15M,2025-12-20 11:30:00+01:00,2025-12-20,11,12,December,Saturday,0.03999999999999204,0.03999999999999204
2025-12-20 10:45:00+00:00,101.65,PT15M,2025-12-20 11:45:00+01:00,2025-12-20,11,12,December,Saturday,-2.1699999999999875,2.1699999999999875
2025-12-20 11:00:00+00:00,101.9,PT15M,2025-12-20 12:00:00+01:00,2025-12-20,12,12,December,Saturday,0.25,0.25
2025-12-20 11:15:00+00:00,100.52,PT15M,2025-12-20 12:15:00+01:00,2025-12-20,12,12,December,Saturday,-1.3800000000000097,1.3800000000000097
2025-12-20 11:30:00+00:00,105.18,PT15M,2025-12-20 12:30:00+01:00,2025-12-20,12,12,December,Saturday,4.660000000000011,4.660000000000011
2025-12-20 11:45:00+00:00,104.79,PT15M,2025-12-20 12:45:00+01:00,2025-12-20,12,12,December,Saturday,-0.39000000000000057,0.39000000000000057
2025-12-20 12:00:00+00:00,101.09,PT15M,2025-12-20 13:00:00+01:00,2025-12-20,13,12,December,Saturday,-3.700000000000003,3.700000000000003
2025-12-20 12:15:00+00:00,102.32,PT15M,2025-12-20 13:15:00+01:00,2025-12-20,13,12,December,Saturday,1.2299999999999898,1.2299999999999898
2025-12-20 12:30:00+00:00,107.48,PT15M,2025-12-20 13:30:00+01:00,2025-12-20,13,12,December,Saturday,5.160000000000011,5.160000000000011
2025-12-20 12:45:00+00:00,109.75,PT15M,2025-12-20 13:45:00+01:00,2025-12-20,13,12,December,Saturday,2.269999999999996,2.269999999999996
2025-12-20 13:00:00+00:00,106.83,PT15M,2025-12-20 14:00:00+01:00,2025-12-20,14,12,December,Saturday,-2.9200000000000017,2.9200000000000017
2025-12-20 13:15:00+00:00,110.35,PT15M,2025-12-20 14:15:00+01:00,2025-12-20,14,12,December,Saturday,3.519999999999996,3.519999999999996
2025-12-20 13:30:00+00:00,109.47,PT15M,2025-12-20 14:30:00+01:00,2025-12-20,14,12,December,Saturday,-0.8799999999999955,0.8799999999999955
2025-12-20 13:45:00+00:00,109.29,PT15M,2025-12-20 14:45:00+01:00,2025-12-20,14,12,December,Saturday,-0.1799999999999926,0.1799999999999926
2025-12-20 14:00:00+00:00,106.56,PT15M,2025-12-20 15:00:00+01:00,2025-12-20,15,12,December,Saturday,-2.730000000000004,2.730000000000004
2025-12-20 14:15:00+00:00,108.14,PT15M,2025-12-20 15:15:00+01:00,2025-12-20,15,12,December,Saturday,1.5799999999999983,1.5799999999999983
2025-12-20 14:30:00+00:00,110.99,PT15M,2025-12-20 15:30:00+01:00,2025-12-20,15,12,December,Saturday,2.8499999999999943,2.8499999999999943
2025-12-20 14:45:00+00:00,116.83,PT15M,2025-12-20 15:45:00+01:00,2025-12-20,15,12,December,Saturday,5.840000000000003,5.840000000000003
2025-12-20 15:00:00+00:00,105.37,PT15M,2025-12-20 16:00:00+01:00,2025-12-20,16,12,December,Saturday,-11.459999999999994,11.459999999999994
2025-12-20 15:15:00+00:00,111.97,PT15M,2025-12-20 16:15:00+01:00,2025-12-20,16,12,December,Saturday,6.599999999999994,6.599999999999994
2025-12-20 15:30:00+00:00,112.83,PT15M,2025-12-20 16:30:00+01:00,2025-12-20,16,12,December,Saturday,0.8599999999999994,0.8599999999999994
2025-12-20 15:45:00+00:00,118.13,PT15M,2025-12-20 16:45:00+01:00,2025-12-20,16,12,December,Saturday,5.299999999999997,5.299999999999997
2025-12-20 16:00:00+00:00,118.4,PT15M,2025-12-20 17:00:00+01:00,2025-12-20,17,12,December,Saturday,0.27000000000001023,0.27000000000001023
2025-12-20 16:15:00+00:00,115.18,PT15M,2025-12-20 17:15:00+01:00,2025-12-20,17,12,December,Saturday,-3.219999999999999,3.219999999999999
2025-12-20 16:30:00+00:00,114.0,PT15M,2025-12-20 17:30:00+01:00,2025-12-20,17,12,December,Saturday,-1.1800000000000068,1.1800000000000068
2025-12-20 16:45:00+00:00,113.48,PT15M,2025-12-20 17:45:00+01:00,2025-12-20,17,12,December,Saturday,-0.519999999999996,0.519999999999996
